[IsGrandTotalRowTotal],[SumConversion_Rate],[SumUNIT_PRICE_USD],[SumUNIT_PRICE_LC],OPEN_ORDER[ORD_CREATE_DT],OPEN_ORDER[ORD_LN_CREATE_DT],Sales Org[SALES_ORG],OPEN_ORDER[ORD_CREATE_BY_USER_ID],OPEN_ORDER[BILL_TO_CUST_ID],Customer BILL[BILL_TO_CUST_NM],OPEN_ORDER[CUST_PO_NUM],OPEN_ORDER[SALES_DOC_TYP_CD],OPEN_ORDER[SALES_DOC_TYP_DESC],OPEN_ORDER[SALES_CHAN_CD],OPEN_ORDER[SALES_ORD_HDR_ID],OPEN_ORDER[SALES_ORD_LN_NUM],OPEN_ORDER[ITEM_CTGRY_ID],OPEN_ORDER[ITEM_CTGRY_DESC],OPEN_ORDER[PLANT_ID],OPEN_ORDER[PLANT_DESC],OPEN_ORDER[MATL_ID],Material[CFN],Material[MATL_DESC],OPEN_ORDER[CUST_MATL_NUM],OPEN_ORDER[MIN_MATL_AVAIL_DT],OPEN_ORDER[REQUEST_DLVRY_DT],OPEN_ORDER[Due Date Status],OPEN_ORDER[Due Date Status Detail],OPEN_ORDER[ORD_SUOM_QTY],UOM[UOM_DESC_3],OPEN_ORDER[OPEN_SUOM_QTY],OPEN_ORDER[GOSC_BACKORD_SUOM_QTY],OPEN_ORDER[GOSC_BACKORD_BUOM_QTY],OPEN_ORDER[PAST_DUE_SUOM_QTY],OPEN_ORDER[UNCONFIRM_SUOM_QTY],OPEN_ORDER[CONFIRM_SUOM_QTY],OPEN_ORDER[DC_SUOM_QTY],OPEN_ORDER[DLVRY_SUOM_QTY],OPEN_ORDER[TRANSFER_ORD_SUOM_QTY],OPEN_ORDER[SHIP_SUOM_QTY],OPEN_ORDER[TO_BILL_SUOM_QTY],OPEN_ORDER[OPEN_FOR_INVOICE_SUOM_QTY],OPEN_ORDER[BILL_SUOM_QTY],OPEN_ORDER[ORD_AOP_AMT],OPEN_ORDER[OPEN_AOP_AMT],OPEN_ORDER[GOSC_BACKORD_AOP_AMT],OPEN_ORDER[PAST_DUE_AOP_AMT],OPEN_ORDER[UNCONFIRM_AOP_AMT],OPEN_ORDER[CONFIRM_AOP_AMT],OPEN_ORDER[DC_AOP_AMT],OPEN_ORDER[DLVRY_AOP_AMT],OPEN_ORDER[TRANSFER_ORD_AOP_AMT],OPEN_ORDER[SHIP_AOP_AMT],OPEN_ORDER[TO_BILL_AOP_AMT],OPEN_ORDER[OPEN_FOR_INVOICE_AOP_AMT],OPEN_ORDER[BILL_AOP_AMT],OPEN_ORDER[SPCL_PRCS_IND_CD],OPEN_ORDER[SPCL_PRCS_IND_DESC],OPEN_ORDER[SALES_OFFICE_ID],OPEN_ORDER[SALES_OFFICE_DESC],OPEN_ORDER[DIST_CHAN_ID],OPEN_ORDER[DIST_CHAN_DESC],OPEN_ORDER[DLVRY_PRIORITY_NUM],OPEN_ORDER[BATCH_ID],OPEN_ORDER[STOR_LOC_ID],OPEN_ORDER[SHIP_COND_ID],OPEN_ORDER[SHIP_CON_DESC],OPEN_ORDER[SHIP_PT_ID],OPEN_ORDER[SHIP_ROUTE_ID],OPEN_ORDER[SHIP_ROUTE_DESC],OPEN_ORDER[INCOTERM_CD],OPEN_ORDER[SOLD_TO_CUST_ID],Customer SOLD[SOLD_TO_CUST_NM],Customer SOLD[SOLD_TO_CITY],Geo SOLD[G4_NM],OPEN_ORDER[SHIP_TO_CUST_ID],Customer SHIP[SHIP_TO_CUST_NM],Customer SHIP[SHIP_TO_CITY],Customer SHIP[SHIP_TO_CNTRY_CD],OPEN_ORDER[CUST_SEG],OPEN_ORDER[PMT_TERM],OPEN_ORDER[SFORCE_ID],OPEN_ORDER[SALES_REP_CUST_ID],OPEN_ORDER[SALES_REP_CUST_NM],OPEN_ORDER[PRD_ALLOC_STAT_DESC],OPEN_ORDER[PLAN_PGI_DT],OPEN_ORDER[ORD_HOLD_CD],OPEN_ORDER[CRED_BLK_CD],OPEN_ORDER[ORD_DLVRY_BLK_CD],OPEN_ORDER[ORD_DLVRY_BLK_DESC],OPEN_ORDER[ORD_LN_DLVRY_BLK_CD],OPEN_ORDER[DDL_ERR_MSG],OPEN_ORDER[ORD_BLK_REASN_CD],OPEN_ORDER[GTS_BLK_DTL],OPEN_ORDER[PROD_HOLD_CD],OPEN_ORDER[ORD_BILL_BLK_CD],OPEN_ORDER[ORD_BILL_BLK_DESC],OPEN_ORDER[ORD_LN_BILL_BLK_CD],OPEN_ORDER[BILL_ERR_MSG],OPEN_ORDER[DLVRY_CMPL_IND],OPEN_ORDER[QUASAR_STAT_EN],OPEN_ORDER[QUASAR_DT_EN],OPEN_ORDER[AMPS_COMMENT_UNCONFIRMED_QTY],OPEN_ORDER[INT_COMMENT],OPEN_ORDER[EXT_COMMENT],Material[DIVISION],Material[MPG_DESC],OPEN_ORDER[MRP_CNTRL_ID],OPEN_ORDER[MRP_CNTRL_DESC],Material[RPH_LVL1_DESC],Material[RPH_LVL2_DESC],Material[RPH_LVL3_DESC],Material[RPH_LVL4_DESC],OPEN_ORDER[PRFT_CENTER_ID],OPEN_ORDER[PRFT_CTR_DESC],Entity[WWR_ENTITY_CNTRY_NM],Entity[WWR_ENTITY_CNTRY_CLUSTER_NM],Entity[WWR_ENTITY_GEO_REGION_NM],Entity[WWR_ENTITY_GLBL_AREA_NM],OPEN_ORDER[VAT_CD],OPEN_ORDER[ORD_REASN],OPEN_ORDER[GFS_PROD_ID],OPEN_ORDER[ORD_ORD_AMT],OPEN_ORDER[DOC_CURR_CD],OPEN_ORDER[GOSC_BACKORD_DOC_AMT],OPEN_ORDER[PAST_DUE_DOC_AMT],OPEN_ORDER[OPEN_DOC_AMT],OPEN_ORDER[UNCONFIRM_DOC_AMT],OPEN_ORDER[CONFIRM_DOC_AMT],OPEN_ORDER[DC_DOC_AMT],OPEN_ORDER[DLVRY_DOC_AMT],OPEN_ORDER[TRANSFER_ORD_DOC_AMT],OPEN_ORDER[SHIP_DOC_AMT],OPEN_ORDER[TO_BILL_DOC_AMT],OPEN_ORDER[OPEN_FOR_INVOICE_DOC_AMT],OPEN_ORDER[BILL_DOC_AMT],OPEN_ORDER[PURCH_REQ_NUM],OPEN_ORDER[GTS_LIC_STATUS],OPEN_ORDER[CERT_NUM],OPEN_ORDER[CERT_VERSN_NUM],OPEN_ORDER[DEAL_ID],OPEN_ORDER[YOUR_REF_TXT],OPEN_ORDER[GTIN],OPEN_ORDER[VERSION_NUMBER],OPEN_ORDER[REFRESH_TS],SALES_REP[PRIM_PHN_NUM],SALES_REP[EMAIL_ADDR],OPEN_ORDER[IMPLANT_DT],OPEN_ORDER[GTS_LIC_VALID_FROM_DT],OPEN_ORDER[AMPS_REFRESH_TS]
False,12,3.069,2.2733,2023-02-27T00:00:00,2023-02-27T00:00:00,S064 - MDT UK,FROSTW1,0001033208,NHS SUPPLY CHAIN,C34100326,ZRE,MDT Return Order,EMAL,0132353432,000031,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,A8845211183301,8886440113,8886 4401-13 NOVAFIL 6-0 BLU 45CM SBE3,,2023-02-28T00:00:00,2023-02-28T00:00:00,Past Due,Past Due,-5,CA,0,0,0,0,0,0,-5,-5,0,0,0,-5,0,-184.14,0,0,0,0,0,-184.14,-184.14,0,0,0,-184.14,0,,,3700,MDT UK,10,Direct Distribution,30,D2G1110Y,1450,99,Returns,RNL2,,,DAP,0001029139,NHS Logistics Alfreton,Alfreton,United Kingdom,0006213041,NHS Supplies - Rugby NDC,Rugby,GB,3B - Small & XtraSmall,N012 - Net 30 Days,GB807,0000138911,@SI UK National Accounts,No,2023-02-28T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P4 - Sutures,CF4,US Sutures Mesh,MS,Surgical,Core Surgical,Wound Management,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,S30 - 0300 Delivery Issue,PA692,-136.4,GBP,0,0,0,0,0,-136.4,-136.4,0,0,0,-136.4,0,,,,,T213981513,,20884521118338,01,2026-05-12T13:48:17,,,,,
False,36,2.046,1.5156,2023-02-27T00:00:00,2023-02-27T00:00:00,S064 - MDT UK,FROSTW1,0001033208,NHS SUPPLY CHAIN,C34100326,ZRE,MDT Return Order,EMAL,0132353432,000051,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,A8845210451301,GL-222,GL-222 POLYSORB 3-0 VIO 75CM V30,,2023-02-28T00:00:00,2023-02-28T00:00:00,Past Due,Past Due,-10,CA,0,0,0,0,0,0,-10,-10,0,0,0,-10,0,-736.561,0,0,0,0,0,-736.561,-736.561,0,0,0,-736.561,0,,,3700,MDT UK,10,Direct Distribution,30,A2G0428Y,1450,99,Returns,RNL2,,,DAP,0001029139,NHS Logistics Alfreton,Alfreton,United Kingdom,0006213041,NHS Supplies - Rugby NDC,Rugby,GB,3B - Small & XtraSmall,N012 - Net 30 Days,GB807,0000138911,@SI UK National Accounts,No,2023-02-28T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P4 - Sutures,CF4,US Sutures Mesh,MS,Surgical,Core Surgical,Wound Management,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,S30 - 0300 Delivery Issue,PA668,-545.6,GBP,0,0,0,0,0,-545.6,-545.6,0,0,0,-545.6,0,,,,,T213981513,,20884521045139,01,2026-05-12T13:48:17,,,,,
False,12,6.48,4.8,2023-02-27T00:00:00,2023-02-27T00:00:00,S064 - MDT UK,FROSTW1,0001033208,NHS SUPPLY CHAIN,C34100326,ZRE,MDT Return Order,EMAL,0132353432,000111,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,05391531360011,CM001,TISSUE ADHESIVE CM001 FLEXIFUZE,,2023-02-28T00:00:00,2023-02-28T00:00:00,Past Due,Past Due,-60,PK,0,0,0,0,0,0,-60,-60,0,0,0,-60,0,-4665.605,0,0,0,0,0,-4665.605,-4665.605,0,0,0,-4665.605,0,,,3700,MDT UK,10,Direct Distribution,30,C21,1450,99,Returns,RNL2,,,DAP,0001029139,NHS Logistics Alfreton,Alfreton,United Kingdom,0006213041,NHS Supplies - Rugby NDC,Rugby,GB,3B - Small & XtraSmall,N012 - Net 30 Days,GB807,0000138911,@SI UK National Accounts,No,2023-02-28T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,Z2 - TopicalSkinAdhesives,CF4,US Sutures Mesh,MS,Surgical,Core Surgical,Wound Management,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,S30 - 0300 Delivery Issue,PA658,-3456,GBP,0,0,0,0,0,-3456,-3456,0,0,0,-3456,0,,,,,T213981513,,05391531360011,,2026-05-12T13:48:17,,,,,
False,50,1.836,1.36,2023-02-27T00:00:00,2023-02-27T00:00:00,S064 - MDT UK,FROSTW1,0001033208,NHS SUPPLY CHAIN,C34100774,ZRE,MDT Return Order,EMAL,0132353634,000011,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,A8845240000701,E7507,E7507 POLYHESIVE II REM RET EL W/CORD,,2023-02-28T00:00:00,2023-02-28T00:00:00,Past Due,Past Due,-61,PK,0,0,0,0,0,0,-61,-61,0,0,0,-61,0,-5599.806,0,0,0,0,0,-5599.806,-5599.806,0,0,0,-5599.806,0,,,3700,MDT UK,10,Direct Distribution,30,223600088T,1450,99,Returns,RNL2,,,DAP,0001029139,NHS Logistics Alfreton,Alfreton,United Kingdom,0006213041,NHS Supplies - Rugby NDC,Rugby,GB,3B - Small & XtraSmall,N012 - Net 30 Days,GB807,0000138911,@SI UK National Accounts,No,2023-02-28T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,L6 - Electrosurgery,CVE,US Boulder EBD-OPG,MS,Surgical,Core Surgical,Electrosurgery,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,S30 - 0300 Delivery Issue,PA745,-4148,GBP,0,0,0,0,0,-4148,-4148,0,0,0,-4148,0,,,,,T21119343,,20884524000074,01,2026-05-12T13:48:17,,,,,
False,1,132.245,115,2023-02-28T00:00:00,2023-02-28T00:00:00,S061 - MDT Spain,HEGDEM5,0001089112,"MAPFRE ESPAÑA, COMPAÑIA",Authorization_PDTE,KE,Consignment Issue,EMAL,6211934200,000010,KEN,Consignment Issue,1680,Heerlen 3 DC | 1680,A8845211776602,PP1208DR,PP1208DR PROGRIP RT PPL/PLA 12X8CM,,2023-02-28T00:00:00,2023-02-28T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,132.245,0,0,0,0,0,0,0,0,132.245,132.245,132.245,0,,,3400,MDT Spain,10,Direct Distribution,30,SWL1299X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001228058,HOSPITAL SAN JUAN DE DIOS SANTURCE,SANTURTZI,Spain,0006209784,HOSPITAL SAN JUAN DE DIOS,Santurtzi,ES,3B - Small & XtraSmall,N023 - Net 120 Days,ES813,0000144240,"Martin Pacheco, Carmen",No,2023-02-28T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSC,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,3,,PA235,115,EUR,0,0,0,0,0,0,0,0,115,115,115,0,,,,,S337151011,0111878187,10884521177666,02,2026-05-12T13:48:17,+34 93 475 86 39,carmen.martin.pacheco@medtronic.com,2023-02-02T00:00:00,,
False,3,72.884,63.38,2023-03-01T00:00:00,2023-03-01T00:00:00,S061 - MDT Spain,MUKHEA24,0001070589,HOSPITAL S.V.S. MARINA BAIXA,NHC 19619,KE,Consignment Issue,EMAL,6211987727,000010,KEN,Consignment Issue,1680,Heerlen 3 DC | 1680,20884521101446,SPMM-66,SPMM-66 SURGIPRO MESH UND 15X15CM MONO,,2023-03-01T00:00:00,2023-03-01T00:00:00,Past Due,Past Due,1,CA,0,0,0,0,0,0,0,0,0,1,1,1,0,218.652,0,0,0,0,0,0,0,0,218.652,218.652,218.652,0,,,3400,MDT Spain,10,Direct Distribution,30,A8J0897X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001070589,HOSPITAL S.V.S. MARINA BAIXA,VILLAJOYOSA,Spain,0001070589,HOSPITAL S.V.S. MARINA BAIXA,VILLAJOYOSA,ES,2B - Large & Medium,M007 - SEGUN LEY,ES813,0000171334,"Garcia Gallego, Manuel",No,2023-03-01T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CCU,US Sutures Mesh,MS,Surgical,Core Surgical,Hernia Total,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,3,,PA229,190.14,EUR,0,0,0,0,0,0,0,0,190.14,190.14,190.14,0,,,,,S219659922,0111894435,20884521101446,,2026-05-12T13:48:17,,manuel.garciagallego@medtronic.com,,,
False,1,46.504,40.44,2023-03-01T00:00:00,2023-03-01T00:00:00,S061 - MDT Spain,SHETTN3,0001064681,SERVICIO ENDOPROTESIS SERVASA,SIP 4478437,KE,Consignment Issue,EMAL,6211982716,000010,KEN,Consignment Issue,1335,Alcala DC MITG,A8845212137402,PPM1508,PPM1508 PARIETENE MACRO PP 15X7.5CMX1,,2023-03-01T00:00:00,2023-03-01T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,46.504,0,0,0,0,0,0,0,0,46.504,46.504,46.504,0,,,3400,MDT Spain,10,Direct Distribution,30,SWL0366X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001122439,CONSORCIO HOSPITALARIO DE CASTELLÓN,CASTELLON DE LA PLANA,Spain,0006242431,HOSPITAL PROVINCIAL DE CASTELLON,CASTELLON DE LA PLANA,ES,3A - Small & XtraSmall,M007 - SEGUN LEY,ES813,0000154016,"Peralta, Sara",No,2023-03-01T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSC,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,3,,PA232,40.44,EUR,0,0,0,0,0,0,0,0,40.44,40.44,40.44,0,,,,,S201835822,0111890858,10884521213746,02,2026-05-12T13:48:17,,sara.peralta@medtronic.com,2023-03-01T00:00:00,,
False,36,7.833,5.8022,2023-03-01T00:00:00,2023-03-01T00:00:00,S064 - MDT UK,FROSTW1,0001033208,NHS SUPPLY CHAIN,C34101041,ZRE,MDT Return Order,EMAL,0132381147,000011,YRN,MDT - CustomerReturn,1680,Heerlen 3 DC | 1680,A8845210388101,VP-735-X,SUT VP-735-X SURGPROII 7-0 60CM MV1758DA,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,-15,CA,0,0,0,0,0,0,-15,-15,0,0,0,-15,0,-4229.824,0,0,0,0,0,-4229.824,-4229.824,0,0,0,-4229.824,0,,,3700,MDT UK,10,Direct Distribution,30,D2M0605Y,1450,99,Returns,RNL2,,,DAP,0001029139,NHS Logistics Alfreton,Alfreton,United Kingdom,0006213041,NHS Supplies - Rugby NDC,Rugby,GB,3B - Small & XtraSmall,N012 - Net 30 Days,GB807,0000138911,@SI UK National Accounts,No,2023-03-02T00:00:00,,,,,,,,,,,,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P4 - Sutures,CF4,US Sutures Mesh,MS,Surgical,Core Surgical,Wound Management,TUKSGS,United Kingdom Surgical Innovations,UNITED KINGDOM,UK and Ireland,North Western Europe,EMEA,1,S30 - 0300 Delivery Issue,PB040,-3133.2,GBP,0,0,0,0,0,-3133.2,-3133.2,0,0,0,-3133.2,0,,,,,T213981513,,20884521038810,01,2026-05-12T13:48:17,,,,,
False,1,0,0,2023-03-02T00:00:00,2023-03-02T00:00:00,S061 - MDT Spain,WEBMREMOTE1,0001244807,COMPLEJO HOSPITALARIO DE NAVARRA,Repair CCL1270943,ZRAS,MDT Repair Sales Ord,TECU,6212033761,010000,Z1FN,SRS1 Lnr FxA,Z040,COV Non-Costed F.A.,MC-SCOPE5C,MC-SCOPE5C,Truclear 5C Scope,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,1,EA,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3400,MDT Spain,10,Direct Distribution,30,,,Y2,SDM-Urgent,,,,FH,0001066114,HOSPITAL VIRGEN DEL CAMINO,PAMPLONA,Spain,0001066114,HOSPITAL VIRGEN DEL CAMINO,PAMPLONA,ES,3B - Small & XtraSmall,M007 - SEGUN LEY,ES814,0000136751,"Perez Centeno, Alicia",No,2023-03-02T00:00:00,,,,,,,,,,,,,,,,,,1 EA confirmed with date in the past and the delivery has not been created.,Order processed and under review to be confirmed.,11 - MITG,R9 - GYN Health,,,MS,Surgical,Core Surgical,GYN Health,TISSGS,Spain Surgical Innovations,SPAIN,Iberia,Iberia,EMEA,4,"981 - ZRAS, ZKA, KB, ZS2 Fixed Asset Repair",PS085,0,EUR,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2026-05-12T13:48:17,+34 902 22 52 25,alicia.perez.centeno@medtronic.com,,,
False,1,183.993,160,2023-03-02T00:00:00,2023-03-02T00:00:00,S062 - MDT Portugal,WEBMREMOTE1,0001049477,"HOSPOR-HOSPITAIS PORTUGUESES, SA",PO PENDING,KE,Consignment Issue,PALM,6212039755,001000,KEN,Consignment Issue,1334,Rolo DC MITG,A8845211903702,SYM1510,SYM1510 SYMBOTEX 15X10CM,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,183.993,0,0,0,0,0,0,0,0,183.993,183.993,183.993,0,,,3500,MDT Portugal,10,Direct Distribution,30,PWE1147X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001929281,H. LUZ - SETUBAL,SETÚBAL,Portugal,0001929281,H. LUZ - SETUBAL,SETÚBAL,PT,3A - Small & XtraSmall,N019 - Net 90 Days,PT806,0000136968,"Santos, Goncalo",No,2023-03-02T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSA,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,3,948 - Electronic Order,PA223,160,EUR,0,0,0,0,0,0,0,0,160,160,160,0,,,,,S1932983XX,5016420,10884521190375,02,2026-05-12T13:48:17,+351 (21) 7245100,goncalo.santos@medtronic.com,2023-03-02T00:00:00,,
False,1,183.993,160,2023-03-02T00:00:00,2023-03-02T00:00:00,S062 - MDT Portugal,WEBMREMOTE1,0001049477,"HOSPOR-HOSPITAIS PORTUGUESES, SA",PO PENDING,KE,Consignment Issue,PALM,6212039755,002000,KEN,Consignment Issue,1680,Heerlen 3 DC | 1680,A8845211903702,SYM1510,SYM1510 SYMBOTEX 15X10CM,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,183.993,0,0,0,0,0,0,0,0,183.993,183.993,183.993,0,,,3500,MDT Portugal,10,Direct Distribution,30,PWA0564X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001929281,H. LUZ - SETUBAL,SETÚBAL,Portugal,0001929281,H. LUZ - SETUBAL,SETÚBAL,PT,3A - Small & XtraSmall,N019 - Net 90 Days,PT806,0000136968,"Santos, Goncalo",No,2023-03-02T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSA,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,3,948 - Electronic Order,PA223,160,EUR,0,0,0,0,0,0,0,0,160,160,160,0,,,,,S1932983XX,5016420,10884521190375,02,2026-05-12T13:48:17,+351 (21) 7245100,goncalo.santos@medtronic.com,2023-03-02T00:00:00,,
False,1,264.489,230,2023-03-02T00:00:00,2023-03-02T00:00:00,S062 - MDT Portugal,WEBMREMOTE1,0001049477,"HOSPOR-HOSPITAIS PORTUGUESES, SA",PO PENDING,KE,Consignment Issue,PALM,6212039755,003000,KEN,Consignment Issue,1680,Heerlen 3 DC | 1680,10884521190474,SYM2515E,SYM2515E SYMBOTEX ELIP 25X15CM X1,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,264.489,0,0,0,0,0,0,0,0,264.489,264.489,264.489,0,,,3500,MDT Portugal,10,Direct Distribution,30,PUD1109X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001929281,H. LUZ - SETUBAL,SETÚBAL,Portugal,0001929281,H. LUZ - SETUBAL,SETÚBAL,PT,3A - Small & XtraSmall,N019 - Net 90 Days,PT806,0000136968,"Santos, Goncalo",No,2023-03-02T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSA,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,3,948 - Electronic Order,PA223,230,EUR,0,0,0,0,0,0,0,0,230,230,230,0,,,,,S1932983XX,5016420,10884521190474,,2026-05-12T13:48:17,+351 (21) 7245100,goncalo.santos@medtronic.com,2023-03-02T00:00:00,,
False,1,293.238,255,2023-03-02T00:00:00,2023-03-02T00:00:00,S062 - MDT Portugal,WEBMREMOTE1,0001049477,"HOSPOR-HOSPITAIS PORTUGUESES, SA",PO PENDING,KE,Consignment Issue,PALM,6212039755,004000,KEN,Consignment Issue,1335,Alcala DC MITG,A8845211904502,SYM2015,SYM2015 SYMBOTEX 20X15CM X1,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,1,EA,0,0,0,0,0,0,0,0,0,1,1,1,0,293.238,0,0,0,0,0,0,0,0,293.238,293.238,293.238,0,,,3500,MDT Portugal,10,Direct Distribution,30,PWG1329X,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001929281,H. LUZ - SETUBAL,SETÚBAL,Portugal,0001929281,H. LUZ - SETUBAL,SETÚBAL,PT,3A - Small & XtraSmall,N019 - Net 90 Days,PT806,0000136968,"Santos, Goncalo",No,2023-03-02T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P6 - Synthetic Mesh,CSA,Trevoux,MS,Surgical,Core Surgical,Hernia Total,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,3,948 - Electronic Order,PA223,255,EUR,0,0,0,0,0,0,0,0,255,255,255,0,,,,,S1932983XX,5016420,10884521190450,02,2026-05-12T13:48:17,+351 (21) 7245100,goncalo.santos@medtronic.com,2023-03-02T00:00:00,,
False,1,40.2485,35,2023-03-02T00:00:00,2023-03-02T00:00:00,S062 - MDT Portugal,WEBMREMOTE1,0001087937,Joaquim Chaves,PO PENDING,KE,Consignment Issue,PALM,6212039382,001000,KEN,Consignment Issue,1680,Heerlen 3 DC | 1680,20884521099637,EL-21-L,EL-21-L POLYSORB* 0 VIO 52CM TIE WD,,2023-03-02T00:00:00,2023-03-02T00:00:00,Past Due,Past Due,2,EA,0,0,0,0,0,0,0,0,0,2,2,2,0,80.497,0,0,0,0,0,0,0,0,80.497,80.497,80.497,0,,,3500,MDT Portugal,10,Direct Distribution,30,J1D2838Y,,ZZ,Auto PGI Ship Condn.,ZPGI,,,FH,0001087937,Joaquim Chaves,Carnaxide,Portugal,0001087937,Joaquim Chaves,CARNAXIDE,PT,3A - Small & XtraSmall,N016 - Net 60 Days,PT806,0000136968,"Santos, Goncalo",No,2023-03-02T00:00:00,BH - 80,,,,,,,,,80,PO Pending,,,,,,,Orderline not relevant for recovery information.,Orderline not relevant for recovery information.,11 - MITG,P4 - Sutures,001,PERSON 1,MS,Surgical,Core Surgical,Wound Management,TPOSGS,Portugal Surgical Innovations,PORTUGAL,Iberia,Iberia,EMEA,1,948 - Electronic Order,PA327,70,EUR,0,0,0,0,0,0,0,0,70,70,70,0,,,,,S269937529,5016365,10884521099630,,2026-05-12T13:48:17,+351 (21) 7245100,goncalo.santos@medtronic.com,2023-03-02T00:00:00,,
